A,B,C,D,E,F,G,H,I,class_label
42,0,76,-1,42,-1,34,35,2,0
38,1,92,0,12,8,54,79,24,0
56,0,95,0,44,31,40,51,12,3
43,-1,87,-2,44,17,44,43,0,0
39,-4,83,5,38,0,44,44,0,0
37,0,82,-1,34,-26,45,48,4,0
37,0,75,0,24,-15,38,52,14,0
37,-1,77,0,-22,12,41,101,60,0
37,0,104,2,18,0,67,86,18,0
56,4,86,0,54,-16,30,32,2,0
57,0,82,-5,56,0,25,25,0,0
37,0,77,5,28,0,40,48,8,0
59,1,86,0,60,23,28,27,0,0
43,0,75,0,42,-2,32,34,2,0
53,14,95,-2,50,0,42,46,4,3
37,0,84,0,26,-10,47,58,10,0
45,0,79,0,46,17,33,32,0,0
55,0,78,-1,8,1,23,70,48,3
43,0,77,0,44,14,34,33,0,0
37,-5,77,0,38,5,39,38,0,0
55,-2,86,0,54,-12,30,32,2,0
45,3,83,0,44,0,38,39,2,0
56,0,76,0,-2,21,20,79,58,3
56,1,99,0,50,16,42,49,8,3
43,-1,77,0,42,-6,34,36,2,0
37,0,81,0,28,-12,44,52,8,0
37,0,76,1,26,13,39,50,12,0
37,0,81,0,30,-8,45,50,6,0
46,1,108,3,46,3,62,61,0,0
45,-1,86,0,44,-10,41,42,2,0
45,3,88,0,44,29,42,44,2,0
37,-5,76,0,38,14,38,37,0,0
55,0,93,-7,18,0,38,75,38,3
51,0,77,-1,50,0,27,28,2,0
49,0,88,0,50,29,39,39,0,0
81,-2,84,0,-18,-30,4,103,98,4
37,0,99,0,30,31,61,68,6,0
41,0,84,0,42,18,43,43,0,0
37,0,82,0,38,8,45,43,0,0
44,0,77,0,44,8,34,34,0,0
37,0,106,0,26,5,69,80,12,0
51,-1,86,0,52,19,35,34,0,0
55,0,93,-1,50,-2,37,44,6,3
45,5,86,0,46,30,41,40,0,0
46,0,84,0,46,16,38,37,0,0
54,2,79,0,54,0,25,24,0,0
44,-2,82,0,42,-20,38,41,2,0
44,0,79,0,42,-19,35,37,2,0
37,0,79,0,34,3,42,46,4,0
85,0,88,0,2,5,3,86,82,4
55,0,78,0,18,7,23,60,38,3
42,0,88,8,42,0,46,46,0,0
43,-3,77,0,42,-19,34,35,2,0
41,15,78,0,38,-69,37,39,2,0
56,0,76,0,-2,29,20,79,58,3
43,-1,76,0,42,-8,32,34,2,0
43,0,79,0,44,26,35,35,0,0
56,-4,96,0,54,1,40,42,2,0
56,0,82,1,54,-15,26,28,2,0
86,7,89,0,8,9,3,81,78,4
38,1,76,0,36,-27,38,40,2,0
55,1,91,0,56,31,35,34,0,0
36,-4,76,0,36,0,40,40,0,0
54,3,81,3,54,0,28,27,0,0
43,-4,79,0,42,-17,36,38,2,0
43,-6,83,0,42,-23,39,41,2,0
37,0,76,0,30,-17,39,45,6,0
45,4,79,-1,44,0,35,35,0,0
44,5,79,-1,44,5,36,35,0,0
56,5,79,0,54,0,23,24,2,0
37,0,76,0,24,1,40,53,14,0
37,0,83,0,8,7,46,75,30,0
57,0,80,-3,56,0,23,23,0,0
45,0,79,0,46,20,33,32,0,0
55,0,94,-1,50,0,39,45,6,3
51,0,88,0,52,14,36,36,0,0
38,-3,82,-1,38,-1,44,43,0,0
46,0,86,6,46,0,40,39,0,0
55,0,89,0,54,0,34,35,0,0
49,0,82,0,50,6,33,33,0,0
37,5,75,0,28,0,38,46,8,0
55,0,77,0,-12,-23,21,90,68,3
37,-1,107,0,36,-14,69,71,2,0
56,3,84,0,54,-9,28,30,2,0
55,0,77,0,18,1,22,59,38,3
37,-1,83,-3,26,-37,46,57,12,0
50,0,77,-7,50,0,27,28,0,0
37,0,94,0,12,19,57,81,24,0
55,0,97,-6,46,0,41,50,8,3
82,2,86,3,-40,6,5,128,124,4
49,1,81,0,50,21,33,32,0,0
51,-5,81,-1,50,-10,30,32,2,0
42,0,83,5,42,0,42,42,0,0
48,0,84,0,46,-11,36,37,2,0
44,3,84,0,44,1,40,41,0,0
49,3,81,0,46,-2,33,35,2,0
45,-3,77,3,44,0,32,33,0,0
56,0,95,-6,50,0,39,46,6,3
49,1,81,0,46,-7,33,35,2,0
46,1,86,0,46,1,40,39,0,0
48,0,88,-3,46,0,40,41,2,0
53,-3,84,0,54,0,30,30,0,0
101,0,102,2,72,14,1,30,28,4
44,-1,79,0,44,2,35,35,0,0
37,0,77,3,34,-10,40,43,2,0
47,4,81,0,46,0,34,35,0,0
55,0,97,0,52,24,41,45,4,3
46,0,84,0,46,8,39,38,0,0
84,0,88,-1,6,-3,5,83,78,4
46,-2,88,0,44,-30,42,44,2,0
37,0,104,0,16,-15,67,88,22,0
45,0,83,0,44,1,38,39,0,0
45,0,83,0,44,7,38,39,0,0
45,3,81,0,44,-2,36,37,2,0
48,-1,95,-2,46,-3,47,49,2,0
55,0,79,0,20,-22,24,59,34,3
53,0,86,0,54,15,33,32,0,0
51,-5,81,-2,52,3,30,30,0,0
41,0,77,0,42,0,36,36,0,0
55,0,86,0,56,24,30,29,0,0
52,-1,80,0,52,0,28,28,0,0
37,-2,81,2,36,0,44,44,0,0
55,0,97,0,50,-12,41,48,6,3
37,0,77,6,28,-14,41,49,8,0
37,3,80,0,20,31,43,59,16,0
37,0,107,0,30,16,70,76,6,0
56,0,97,1,50,-2,41,48,6,3
37,0,106,-1,38,18,68,67,0,0
37,0,76,-4,36,5,40,40,0,0
55,0,81,-4,54,-3,25,26,2,0
56,0,97,5,54,0,40,42,2,0
45,-1,87,0,46,2,42,41,0,0
48,-1,83,-3,46,-5,35,37,2,0
56,0,79,3,26,-5,23,53,30,3
41,0,86,0,42,10,45,45,0,0
46,0,83,0,46,0,36,36,0,0
49,0,82,0,46,-1,33,35,2,0
47,3,77,0,46,0,30,31,0,0
37,0,104,2,24,0,67,80,14,0
53,-5,81,0,54,9,28,27,0,0
38,0,90,1,8,4,52,82,30,0
42,2,88,0,42,0,46,47,2,0
55,0,92,-1,0,8,36,92,56,3
37,0,102,0,36,0,65,66,2,0
105,0,107,0,70,-1,1,37,36,4
55,0,95,0,52,-24,40,44,4,3
41,0,76,0,42,6,34,34,0,0
44,0,86,0,44,7,42,42,0,0
49,-1,108,7,50,0,58,58,0,0
42,0,78,-3,42,0,37,37,0,0
37,0,75,-4,30,0,38,44,6,0
42,4,75,0,42,0,33,34,0,0
46,5,76,0,46,17,30,29,0,0
55,0,96,0,52,-12,41,44,4,3
55,0,77,0,-30,-21,22,108,86,3
56,0,79,2,26,-4,23,53,30,3
51,0,85,2,50,0,34,36,2,0
56,0,78,-3,26,-6,22,52,30,3
45,-2,109,0,44,0,65,66,0,0
49,-5,86,0,50,0,38,37,0,0
41,0,77,-7,42,0,36,35,0,0
37,0,106,0,30,19,69,75,6,0
38,0,107,2,38,0,69,68,0,0
55,0,83,0,-30,-1,27,114,86,3
56,1,83,0,56,9,27,26,0,0
58,-2,107,-6,56,0,49,50,0,0
82,0,86,0,-12,-22,3,99,96,4
45,0,79,3,44,-7,34,35,2,0
54,-1,81,0,54,0,28,27,0,0
51,0,88,0,52,28,37,36,0,0
55,-2,78,0,54,-4,23,24,2,0
42,0,76,0,42,0,34,35,0,0
37,0,106,0,36,9,69,69,0,0
37,0,79,0,16,25,43,64,22,0
41,-1,76,0,42,5,35,35,0,0
56,0,79,0,54,-7,23,24,2,0
37,0,103,-1,20,0,66,82,16,0
38,-2,77,0,38,0,39,38,0,0
55,0,92,0,36,-3,37,56,20,3
56,4,95,0,46,-1,40,49,10,3
37,0,98,0,30,-11,61,67,6,0
52,0,86,-5,52,0,33,34,0,0
51,1,81,0,50,-4,30,32,2,0
38,4,76,0,36,-27,38,40,2,0
37,0,80,0,8,22,43,72,30,0
56,1,86,0,56,1,30,30,0,0
85,2,88,0,0,0,3,88,84,4
37,-5,83,0,36,-14,46,47,2,0
49,0,83,-2,50,-2,34,34,0,0
37,1,80,0,34,10,43,46,4,0
46,0,80,-6,46,1,34,34,0,0
55,0,78,-2,12,0,23,65,42,3
48,3,79,0,46,0,31,33,2,0
46,2,80,-1,46,0,34,34,0,0
46,1,86,0,46,6,40,39,0,0
53,5,86,0,52,-2,33,34,2,0
49,0,88,-1,50,2,39,39,0,0
55,-2,98,0,44,-1,42,54,12,3
43,0,95,0,42,-15,52,54,2,0
44,0,87,0,44,22,43,43,0,0
55,0,93,0,0,-16,38,93,56,3
37,0,76,-6,18,0,39,57,18,0
45,2,81,0,44,-6,36,37,2,0
40,-1,77,-3,38,-5,37,38,2,0
54,6,77,0,-22,0,24,101,78,3
56,5,96,0,52,1,40,44,4,3
38,0,90,0,38,2,52,51,0,0
37,0,78,0,0,-3,42,78,36,0
51,5,80,0,52,21,29,28,0,0
44,5,88,0,44,0,44,44,0,0
46,-1,77,-3,46,-23,32,31,0,0
49,0,95,1,50,7,47,46,0,0
56,0,78,-1,54,-17,22,24,2,0
37,4,79,0,28,0,42,51,8,0
56,0,97,2,50,-1,41,48,6,3
41,0,79,0,42,30,38,37,0,0
56,0,86,0,56,12,31,30,0,0
46,-1,90,0,46,3,44,44,0,0
55,0,94,-3,50,0,39,45,6,3
47,0,88,6,46,0,40,41,0,0
56,1,78,0,16,-6,22,63,40,3
37,1,100,0,36,0,64,64,0,0
51,0,86,-5,52,0,35,34,0,0
76,5,81,3,-40,15,5,122,118,4
56,0,97,0,46,-2,41,50,10,3
37,0,76,0,20,-29,40,55,16,0
46,0,81,-5,46,0,35,34,0,0
37,0,105,0,36,9,68,69,2,0
51,0,86,0,52,30,36,35,0,0
41,0,81,-1,38,-2,40,42,2,0
44,3,77,0,44,2,33,33,0,0
53,2,80,0,52,-6,27,28,2,0
81,0,84,0,-22,-13,4,108,104,4
49,0,95,0,46,-28,47,49,2,0
45,1,86,3,44,0,42,42,0,0
55,0,92,0,-2,18,36,94,58,3
82,3,86,5,-40,0,5,128,124,4
60,5,87,0,60,0,27,28,0,0
49,-2,84,0,50,11,35,35,0,0
55,-1,78,0,54,-1,23,24,2,0
43,0,77,-7,42,0,34,35,2,0
37,-1,75,-4,28,-7,38,46,8,0
56,1,80,0,20,-5,24,59,36,3
56,0,81,0,56,15,25,24,0,0
39,0,79,6,38,0,40,41,0,0
45,-3,78,0,44,-16,33,34,2,0
56,0,97,0,38,6,41,58,18,3
44,3,87,1,44,7,43,43,0,0
37,0,78,0,18,-19,42,60,18,0
56,0,96,0,38,-6,40,57,18,3
63,0,112,2,62,0,49,50,0,0
37,0,77,-2,-14,-13,40,92,52,0
37,0,81,0,28,-8,45,53,8,0
56,0,77,0,-6,-8,21,85,64,3
39,0,78,6,38,0,39,39,0,0
49,4,79,0,50,17,31,30,0,0
101,0,102,0,72,14,1,29,28,4
51,0,85,0,50,-20,34,36,2,0
43,0,79,-7,42,0,35,37,2,0
53,2,77,0,52,0,25,26,2,0
37,0,77,0,34,-3,41,44,2,0
42,0,81,8,42,0,39,39,0,0
55,-2,96,0,52,-9,41,44,4,3
37,0,76,-1,26,-3,40,50,10,0
37,0,82,0,18,1,45,64,18,0
49,1,80,0,46,-10,31,34,2,0
41,0,76,-1,38,-10,35,37,2,0
37,0,80,0,8,8,43,72,30,0
53,0,87,1,54,22,34,33,0,0
37,0,78,0,10,-16,42,68,26,0
56,-1,87,0,56,7,31,30,0,0
85,0,88,-2,6,26,3,83,80,4
46,1,81,0,46,3,35,34,0,0
37,1,90,0,28,6,53,62,8,0
42,4,108,0,42,0,66,67,2,0
37,0,102,-7,20,0,65,82,16,0
79,-3,84,0,-32,0,4,117,112,4
56,3,98,1,46,0,42,51,10,3
44,1,84,0,42,-15,40,43,2,0
53,0,81,0,54,1,27,26,0,0
37,0,93,0,12,-8,55,80,24,0
81,4,86,1,-40,5,4,127,122,4
42,1,89,0,42,0,47,48,2,0
45,3,86,0,44,-6,40,42,2,0
46,0,87,0,46,18,41,41,0,0
41,4,77,0,42,6,36,36,0,0
48,3,86,0,46,0,38,40,2,0
47,5,86,-2,46,0,39,39,0,0
37,0,78,0,6,0,41,73,32,0
56,3,72,4,0,0,16,72,56,3
37,0,76,0,38,8,38,37,0,0
47,3,87,-4,46,0,40,41,0,0
44,1,86,0,44,9,43,42,0,0
38,5,106,0,38,1,68,67,0,0
37,0,78,0,18,-7,41,60,18,0
49,0,106,-5,46,-12,57,59,2,0
44,-4,76,-1,44,0,32,32,0,0
56,0,79,-6,8,0,23,71,48,3
56,0,95,0,56,4,40,39,0,0
55,0,78,0,6,0,23,73,50,3
56,0,97,4,52,0,41,46,4,3
53,0,77,0,52,-1,25,26,2,0
45,1,86,-1,44,0,42,42,0,0
37,0,76,0,30,5,40,45,6,0
37,0,97,0,34,-25,60,64,4,0
51,-5,102,0,50,-13,51,53,2,0
56,0,76,0,-6,6,20,84,64,3
43,4,76,0,42,0,33,35,2,0
55,-2,98,0,46,6,42,51,8,3
55,0,78,0,12,-28,23,65,42,3
37,0,100,0,38,22,63,62,0,0
43,4,82,0,42,0,39,41,2,0
53,3,81,0,54,2,27,26,0,0
56,0,78,3,10,5,22,68,46,3
49,0,106,2,50,23,58,57,0,0
37,0,93,0,10,-6,56,83,26,0
37,0,79,0,36,3,41,43,2,0
55,-4,80,1,24,29,25,57,32,3
37,0,80,0,28,31,43,52,8,0
38,2,90,0,38,19,52,51,0,0
37,0,77,0,24,8,40,54,14,0
51,0,84,-3,50,-1,34,35,2,0
44,0,76,-1,44,-1,31,32,0,0
41,0,76,-2,38,-15,35,37,2,0
47,0,82,-2,46,-3,34,35,0,0
44,-3,83,0,44,0,39,39,0,0
37,0,83,2,-4,0,46,88,42,0
37,0,104,0,16,-10,67,88,22,0
46,1,83,0,44,-9,37,39,2,0
38,0,82,5,38,0,44,43,0,0
37,0,78,0,20,5,42,57,16,0
37,0,106,0,34,-7,69,72,4,0
46,3,86,-1,44,-26,41,42,2,0
52,-2,86,0,52,0,33,34,0,0
41,-3,80,0,42,18,39,39,0,0
37,0,83,0,8,-10,46,75,28,0
41,0,86,0,42,25,45,44,0,0
37,0,76,6,30,-21,40,45,6,0
37,0,104,0,18,-10,67,86,18,0
45,-1,87,0,44,-3,42,43,2,0
55,0,93,1,20,0,38,73,34,3
45,0,79,-3,44,-4,34,35,0,0
37,0,77,0,24,1,40,54,14,0
37,0,76,-5,28,-2,39,47,8,0
37,-5,81,0,-2,0,44,83,40,0
51,0,88,-5,52,0,37,37,0,0
41,-1,106,0,42,0,64,64,0,0
55,0,76,769,-22,11,21,99,78,3
56,2,82,0,54,-12,26,28,2,0
37,0,80,0,26,11,43,54,12,0
55,-1,97,-2,42,-4,42,56,14,3
37,0,78,0,10,0,42,68,26,0
56,0,95,0,42,2,40,54,14,3
102,0,102,-1,72,18,1,30,30,4
47,-2,109,1,46,0,62,62,0,0
107,0,108,-1,72,5,1,35,34,4
37,0,90,0,36,27,53,54,2,0
46,-1,85,-4,46,-22,39,39,0,0
55,0,95,0,46,-30,40,49,8,3
37,0,80,0,10,28,43,70,26,0
47,4,90,0,46,0,43,43,0,0
42,0,81,0,42,102,39,40,0,0
37,0,76,-3,30,14,39,45,6,0
37,0,104,0,20,26,67,84,16,0
44,-3,83,0,44,4,39,39,0,0
45,0,87,1,46,11,42,41,0,0
45,0,85,1,46,23,40,39,0,0
47,0,76,3,46,0,28,29,0,0
41,0,75,0,42,7,34,34,0,0
37,0,95,-6,12,-30,58,82,24,0
51,0,88,0,52,11,36,36,0,0
40,2,77,-3,38,0,38,39,2,0
56,0,79,0,10,4,23,68,46,3
51,0,87,0,50,-14,36,38,2,0
37,0,98,3,30,0,61,67,6,0
56,0,78,3,-2,-20,22,81,58,3
45,-1,79,0,46,9,33,32,0,0
38,1,102,0,34,0,65,69,4,0
51,0,79,5,52,2,27,27,0,0
48,0,85,0,46,-4,37,39,2,0
37,0,79,0,20,7,43,59,16,0
37,0,81,0,34,0,43,47,4,0
49,0,88,-4,50,9,40,39,0,0
41,-1,77,0,42,3,36,36,0,0
47,0,89,3,46,0,42,42,0,0
46,0,79,5,46,0,33,32,0,0
52,-2,83,0,52,-2,31,32,0,0
37,0,76,0,20,-23,40,55,16,0
51,0,79,1,50,0,28,30,2,0
56,4,97,-4,46,-23,41,51,10,3
42,4,79,0,42,0,37,37,0,0
49,0,95,1,50,0,46,46,0,0
45,-1,81,0,46,4,36,35,0,0
39,-2,77,-1,38,0,38,39,0,0
85,0,89,0,2,-8,4,86,82,4
37,0,77,0,-24,-2,41,103,62,0
55,-1,95,0,46,-1,40,49,8,3
49,-4,81,0,50,5,33,32,0,0
41,0,84,0,38,-25,43,45,2,0
37,0,77,6,36,0,39,41,2,0
37,0,79,-3,10,0,42,68,26,0
50,-1,110,1,50,0,60,61,2,0
37,0,76,0,30,-1,40,45,6,0
43,0,83,0,42,-10,39,41,2,0
37,0,75,0,18,-19,38,57,18,0
55,0,77,0,0,-1,22,77,56,3
37,0,79,0,16,1,42,63,22,0
49,-4,84,0,50,11,36,35,0,0
56,3,79,0,16,2,23,63,40,3
37,0,80,-3,24,0,43,57,14,0
37,0,79,0,16,17,42,64,22,0
47,4,82,0,46,0,34,35,0,0
41,0,83,-4,42,20,42,41,0,0
56,0,81,0,54,-10,25,27,2,0
41,0,84,0,42,9,44,43,0,0
44,1,77,-1,42,-15,33,35,2,0
78,0,83,8,-42,-17,5,126,122,4
56,-1,97,-1,46,-17,41,51,10,3
43,-1,86,0,42,-20,43,45,2,0
37,0,105,2,20,0,68,84,16,0
58,0,84,0,56,0,26,27,0,0
37,0,106,0,24,-25,69,83,14,0
39,-2,79,0,38,0,39,40,0,0
47,0,100,0,46,0,53,54,0,0
46,-4,82,0,46,0,36,35,0,0
40,0,83,-3,38,0,43,44,2,0
40,2,77,-2,38,0,38,39,2,0
37,0,76,0,34,-21,40,43,2,0
48,-1,77,0,46,-5,28,30,2,0
46,0,86,1,46,3,41,40,0,0
48,-2,84,0,46,-2,36,38,2,0
41,1,76,0,38,-22,35,37,2,0
38,0,76,-5,38,0,37,37,0,0
51,0,85,0,50,-2,34,36,2,0
85,0,88,0,6,8,3,83,80,4
37,4,76,0,34,0,39,43,4,0
49,-1,106,-1,50,0,57,57,0,0
37,5,79,0,36,0,42,43,2,0
55,0,81,-1,-14,-6,26,97,70,3
37,0,106,1,24,-9,69,83,14,0
45,0,81,0,44,-21,36,37,2,0
58,3,88,0,56,0,30,31,2,0
41,-2,108,-2,38,-18,67,69,2,0
37,0,98,0,28,-13,61,70,8,0
45,0,79,0,44,0,35,35,0,0
56,0,96,8,44,12,40,52,12,3
37,0,80,0,8,-25,43,72,30,0
51,0,81,0,50,-26,30,32,2,0
37,0,83,0,6,0,47,78,32,0
107,0,108,1,70,0,1,38,36,4
44,0,96,2,44,0,52,52,0,0
37,-2,79,0,26,31,42,53,12,0
45,4,75,0,44,0,30,31,0,0
56,1,107,0,56,1,51,50,0,0
56,0,81,0,-6,-8,25,88,64,3
81,0,85,3,-12,0,4,98,94,4
49,0,81,1,46,-6,33,35,2,0
51,-2,81,0,52,0,29,29,0,0
55,0,95,5,50,0,39,46,6,3
43,0,77,0,44,27,34,33,0,0
44,2,86,1,44,13,42,42,0,0
43,0,88,0,42,0,45,46,2,0
46,4,81,0,44,-21,35,37,2,0
55,2,75,-21,-2,10,20,77,58,3
37,0,104,0,24,2,67,80,14,0
37,-1,75,0,18,-10,38,57,18,0
55,0,95,-2,52,-21,40,44,4,3
49,0,83,0,46,-30,34,37,2,0
50,-2,86,-2,50,0,35,37,2,0
45,-1,79,0,46,24,33,32,0,0
56,0,96,3,52,0,40,44,4,3
56,3,80,0,56,22,24,23,0,0
41,1,76,0,42,4,35,35,0,0
55,0,82,0,-32,-1,26,115,90,3
55,5,86,4,54,0,31,32,2,0
38,0,102,0,36,15,65,66,2,0
45,0,81,0,46,31,36,35,0,0
37,0,79,-4,6,0,42,74,32,0
44,0,83,-1,44,0,38,39,0,0
37,0,76,0,28,-24,39,47,8,0
37,2,79,0,34,0,42,45,4,0
37,0,76,0,38,11,38,37,0,0
56,0,97,0,42,6,41,55,14,3
43,0,95,-1,44,11,52,51,0,0
40,0,76,0,38,0,35,37,2,0
48,0,87,-1,46,-2,39,41,2,0
56,0,92,0,46,-7,36,46,10,3
44,2,107,0,44,1,63,63,0,0
37,0,78,0,-2,-6,42,81,40,0
49,0,106,-3,46,-21,57,59,2,0
59,0,108,0,56,-13,49,51,2,0
53,3,83,0,54,1,29,28,0,0
37,0,76,0,20,-7,40,55,16,0
57,5,84,0,56,0,27,27,0,0
37,0,79,-6,12,0,42,66,24,0
51,0,86,0,50,-8,35,37,2,0
37,0,81,0,38,28,43,42,0,0
46,0,81,-1,46,-6,35,34,0,0
37,4,75,0,36,0,38,39,0,0
37,0,79,-1,8,-1,43,72,28,0
37,0,76,5,30,24,40,45,6,0
44,-3,77,0,44,3,34,34,0,0
41,-2,82,0,38,-25,41,43,2,0
37,0,77,0,18,-17,40,59,18,0
52,4,81,0,52,0,29,30,0,0
53,0,86,7,54,5,33,32,0,0
45,-4,87,0,44,0,42,43,2,0
56,0,76,0,-12,-19,20,89,68,3
83,0,86,-1,-4,10,3,92,88,4
43,-3,76,0,42,-11,33,35,2,0
86,7,89,0,8,15,3,81,78,4
37,0,82,0,10,1,45,72,26,0
37,1,104,0,24,4,66,80,14,0
38,1,76,0,38,11,38,37,0,0
37,0,108,1,34,-4,71,75,4,0
37,0,78,-2,-6,0,41,86,44,0
37,0,80,0,34,28,43,46,4,0
37,0,76,4,28,2,40,48,8,0
44,0,83,0,44,14,40,39,0,0
43,-4,81,-1,42,-15,37,39,2,0
55,-1,97,-2,42,-3,42,56,14,3
37,0,78,0,6,-15,42,73,32,0
46,0,88,1,46,9,43,42,0,0
37,-1,76,0,38,13,39,37,0,0
55,0,78,0,0,-28,23,78,56,3
44,0,86,-1,44,11,42,42,0,0
37,0,77,0,-24,-6,41,103,62,0
44,1,87,-1,44,1,43,43,0,0
48,-5,78,0,46,-5,30,32,2,0
56,3,98,0,44,-6,42,54,12,3
101,0,102,0,72,4122,1,30,28,4
102,0,104,0,70,-13,1,34,32,4
37,0,77,0,16,1,40,61,22,0
48,-1,86,0,46,-8,38,40,2,0
46,0,109,0,44,-17,64,66,2,0
45,0,90,0,44,-6,44,46,2,0
37,0,81,0,12,-3,44,68,24,0
37,0,95,6,10,0,58,84,26,0
50,4,83,0,50,0,33,34,2,0
56,0,76,0,-12,-15,20,89,68,3
56,1,88,0,54,-2,32,33,2,0
37,0,76,0,24,16,40,53,14,0
37,2,79,0,6,0,42,74,32,0
43,0,81,-1,42,-11,37,39,2,0
51,-2,78,0,50,-12,27,29,2,0
52,0,81,-3,52,3,30,30,0,0
41,0,83,3,38,0,42,44,2,0
53,0,84,0,52,-18,31,32,2,0
57,5,81,0,56,0,24,24,0,0
42,4,77,4,42,0,35,35,0,0
56,0,81,0,-6,27,25,89,64,3
37,0,83,0,10,-13,46,72,26,0
56,0,98,0,52,11,42,46,4,3
79,-8,83,-4,-100,-572,4,184,180,4
37,0,76,-6,26,4,39,50,12,0
37,0,82,3,20,2,45,61,16,0
48,-5,80,0,46,0,32,34,2,0
44,-34,79,2,0,0,35,79,44,2
45,-1,85,0,46,25,40,39,0,0
45,-2,88,0,44,0,43,44,2,0
47,-4,108,0,46,0,61,62,0,0
45,0,86,0,44,-21,41,42,2,0
50,1,86,-1,50,0,35,37,2,0
64,0,110,0,64,6,46,46,0,0
37,0,90,0,36,-6,52,53,2,0
37,0,79,0,28,18,42,51,8,0
37,0,106,0,36,-13,68,69,2,0
62,0,109,0,62,1,47,47,0,0
37,-2,76,0,36,0,39,40,2,0
40,-5,76,0,38,0,35,37,2,0
53,1,86,0,52,-15,33,34,2,0
85,0,88,-3,2,0,3,86,82,4
49,1,82,0,50,4,33,33,0,0
56,0,77,0,-20,-25,21,97,76,3
52,3,85,-1,52,0,33,33,0,0
46,3,86,-2,46,6,41,40,0,0
45,0,86,0,44,-7,41,42,2,0
37,0,77,0,28,-5,40,48,8,0
81,0,84,8,-12,23,4,97,94,4
37,0,84,0,18,-18,47,66,18,0
37,0,77,0,34,15,40,43,2,0
45,0,82,3,44,-11,37,38,2,0
37,0,79,0,8,-18,42,71,30,0
79,0,83,0,-32,-21,4,117,112,4
37,0,77,0,30,-26,40,46,6,0
50,0,88,8,50,0,38,39,2,0
49,0,95,5,46,-28,47,49,2,0
56,0,95,-7,50,0,39,46,6,3
77,0,81,-2,-40,0,4,122,118,4
56,0,78,-3,56,14,22,21,0,0
57,1,83,0,56,0,25,26,0,0
37,0,78,0,2,-23,42,75,34,0
41,-2,86,0,38,-8,45,47,2,0
82,-1,85,-3,-2,22,3,88,84,4
51,-1,81,0,50,-3,30,32,2,0
37,0,76,4,36,17,39,40,2,0
44,0,83,0,42,-26,40,42,2,0
41,0,81,0,42,8,39,39,0,0
37,0,77,0,36,10,40,41,0,0
43,0,85,-2,42,-3,42,44,2,0
45,-5,79,-5,44,0,34,35,2,0
51,4,86,0,50,-10,35,37,2,0
54,-4,83,-1,54,0,28,28,0,0
55,0,96,0,52,8,41,44,4,3
37,0,78,0,26,-4,42,52,10,0
37,0,79,0,30,-14,43,48,6,0
78,5,83,6,-40,17,4,124,120,4
53,1,82,0,54,23,29,28,0,0
39,5,81,7,38,0,42,43,0,0
56,-1,86,0,56,13,30,29,0,0
37,0,83,0,30,14,46,52,6,0
37,0,77,4,12,0,40,64,24,0
56,2,98,0,50,-29,42,49,6,3
55,4,89,0,54,0,34,35,0,0
37,0,83,0,6,29,46,78,32,0
56,1,99,0,46,-3,42,52,10,3
46,0,78,0,46,5,32,32,0,0
37,0,83,0,6,7,46,78,32,0
44,0,77,0,44,7,34,34,0,0
42,-2,83,-4,42,0,41,41,0,0
37,0,81,-1,36,-3,43,44,2,0
56,0,96,0,54,-19,40,42,2,0
52,0,81,-6,52,0,28,29,0,0
37,0,80,8,28,0,43,52,8,0
56,0,96,0,52,-8,40,44,4,3
37,0,82,0,26,19,45,56,12,0
37,0,78,3,0,0,42,78,36,0
42,-2,81,5,42,0,39,39,0,0
52,0,86,3,54,31,33,32,0,0
37,0,78,2,26,-1,42,52,10,0
102,2,103,1,72,10,1,31,30,4
56,0,96,0,36,0,40,60,20,3
39,2,97,0,38,0,58,58,0,0
37,0,79,0,36,5,43,43,0,0
37,-1,77,0,-2,-15,40,79,40,0
43,0,82,0,42,-1,39,41,2,0
37,0,77,-3,30,18,40,46,6,0
45,-2,84,0,46,17,38,37,0,0
45,1,88,0,44,70,42,44,2,0
58,0,88,-1,56,0,30,31,2,0
44,0,83,0,44,4,39,39,0,0
38,0,106,0,38,9,68,67,0,0
44,0,86,-4,44,0,42,42,0,0
55,0,77,0,-24,10,22,103,82,3
45,0,86,8,44,-2,41,42,2,0
46,-2,85,0,46,0,39,39,0,0
55,0,77,0,-30,-11,22,108,86,3
47,0,88,0,46,0,40,41,0,0
56,3,92,0,56,14,36,35,0,0
37,1,100,0,34,0,64,67,4,0
57,0,92,1,56,0,34,35,0,0
56,0,97,0,50,-12,41,48,6,3
44,-2,100,0,44,14,56,56,0,0
41,0,109,4,38,0,68,70,2,0
37,-2,106,0,34,3,69,72,4,0
44,0,76,-1,42,-21,32,34,2,0
49,2,84,0,46,-15,35,37,2,0
56,-4,97,0,54,7,41,42,2,0
46,-1,88,0,46,0,42,41,0,0
49,-5,84,0,50,14,36,35,0,0
41,0,82,-7,38,-30,41,43,2,0
56,0,107,1,56,0,51,50,0,0
56,1,87,5,54,-15,31,33,2,0
40,1,81,-5,38,0,41,42,2,0
44,0,76,0,44,10,32,32,0,0
37,0,78,0,26,31,41,52,12,0
51,0,83,0,52,19,31,31,0,0
37,-1,75,-3,28,-12,38,46,8,0
47,-1,86,0,46,0,40,40,0,0
47,0,108,-4,46,0,61,62,0,0
56,0,96,1,50,2,40,47,6,3
